Station ID,State,Network,Station Name,Latitude,Longitude,Elevation,HUC2 (2-digit),HUC2 Name,HUC4 (4-digit),HUC4 Name,HUC6 (6-digit),HUC6 Name,HUC8 (8-digit),HUC8 Name,HUC10 (10-digit),HUC10 Name,HUC12 (12-digit),HUC12 Name,Report Time Zone (Offset from GMT),Start Date,End Date
1102,CO,SNOTEL,Hayden Pass,38.29326,-105.8505,10720,13,Rio Grande Region,1301,Rio Grande Headwaters,130100,Rio Grande Headwaters,13010003,San Luis,1301000303,Garner Creek-San Luis Creek,1.30E+11,Piney Creek-San Luis Creek,-8,8/28/2007,1/1/2100
518,CA,SNOTEL,Heavenly Valley,38.92431,-119.91641,8534,16,Great Basin Region,1605,Central Lahontan,160501,Truckee,16050101,Lake Tahoe,1605010103,Upper Truckee River-Frontal Lake Tahoe,1.61E+11,Trout Creek,-8,10/1/1978,1/1/2100
519,AZ,SNOTEL,Heber,34.31202,-110.75431,7640,15,Lower Colorado Region,1502,Little Colorado,150200,Little Colorado,15020010,Chevelon Canyon,1502001002,Black Canyon,1.50E+11,West Fork Black Canyon,-8,10/1/1953,1/1/2100
520,ID,SNOTEL,Hemlock Butte,46.48111,-115.63361,5810,17,Pacific Northwest Region,1706,Lower Snake,170603,Clearwater,17060307,Upper North Fork Clearwater,1706030706,Orogrande Creek,1.71E+11,French Creek,-8,10/1/1982,1/1/2100
521,UT,SNOTEL,Hewinta,40.95009,-110.48419,9500,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040107,Blacks Fork,1404010702,Smiths Fork,1.40E+11,West Fork Smiths Fork,-8,9/19/1985,1/1/2100
522,UT,SNOTEL,Hickerson Park,40.90663,-109.96287,9122,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040106,Upper Green-Flaming Gorge Reservoir,1404010605,Lower Flaming Gorge Reservoir,1.40E+11,Horseshoe Canyon-Green River,-8,9/17/1985,1/1/2100
988,ID,SNOTEL,Hidden Lake,48.8937,-116.75748,5040,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170101,Kootenai,17010104,Lower Kootenai,1701010405,Smith Creek,1.70E+11,Cow Creek,-8,9/20/2000,1/1/2100
1187,CO,SNOTEL,High Lonesome,40.03592,-105.75471,10620,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010001,Colorado Headwaters,1401000102,Fraser River,1.40E+11,Meadows Creek-Ranch Creek,-8,7/28/2011,1/1/2100
523,OR,SNOTEL,High Ridge,45.69682,-118.10657,4920,17,Pacific Northwest Region,1707,Middle Columbia,170701,Middle Columbia,17070103,Umatilla,1707010301,Headwaters Umatilla River,1.71E+11,Buck Creek-South Fork Umatilla River,-8,10/1/1978,1/1/2100
524,ID,SNOTEL,Hilts Creek,44.01897,-113.4723,8000,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040217,Little Lost,1704021704,Wet Creek,1.70E+11,Upper Wet Creek,-8,10/1/1979,1/1/2100
1223,UT,SNOTEL,Hobble Creek,40.18538,-111.35971,7377,16,Great Basin Region,1602,Great Salt Lake,160202,Jordan,16020202,Spanish Fork,1602020203,Diamond Fork,1.60E+11,Upper Diamond Fork,-8,10/1/2012,1/1/2100
525,WY,SNOTEL,Hobbs Park,42.86984,-109.09455,10100,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080003,Popo Agie,1008000302,Popo Agie River,1.01E+11,Lower Middle Popo Agie River,-8,10/1/1978,1/1/2100
526,OR,SNOTEL,Hogg Pass,44.42042,-121.85655,4790,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090004,Mckenzie,1709000402,Headwaters McKenzie River,1.71E+11,Parks Creek-Lost Lake,-8,10/1/1978,1/1/2100
527,NV,SNOTEL,Hole-in-Mountain,40.94168,-115.0954,8163,16,Great Basin Region,1606,Central Nevada Desert Basins,160600,Central Nevada Desert Basins,16060007,Long-Ruby Valleys,1606000716,The Slough,1.61E+11,Winchell Creek-The Slough,-8,10/1/1981,1/1/2100
528,UT,SNOTEL,Hole-in-Rock,40.92167,-110.18623,9168,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040106,Upper Green-Flaming Gorge Reservoir,1404010602,Middle Flaming Gorge Reservoir,1.40E+11,Lower Upper Marsh Creek,-8,9/18/1985,1/1/2100
529,OR,SNOTEL,Holland Meadows,43.66917,-122.56877,4930,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090002,Coast Fork Willamette,1709000202,Row River,1.71E+11,Layng Creek,-8,10/1/1979,1/1/2100
530,MT,SNOTEL,Hoodoo Basin,46.9751,-115.0349,6050,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010204,Middle Clark Fork,1701020406,Clark Fork River-Trout Creek,1.70E+11,Upper Trout Creek,-8,10/1/1966,1/1/2100
531,CO,SNOTEL,Hoosier Pass,39.36127,-106.05978,11400,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010002,Blue,1401000201,Upper Blue River,1.40E+11,Headwaters Blue River,-8,10/1/1979,1/1/2100
532,NM,SNOTEL,Hopewell,36.71631,-106.26348,10000,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130201,Upper Rio Grande,13020102,Rio Chama,1302010214,Rio Vallecitos,1.30E+11,Jarosa Creek-Rio Vallecitos,-8,10/1/1978,1/1/2100
1050,CA,SNOTEL,Horse Meadow,38.83652,-119.88732,8557,16,Great Basin Region,1605,Central Lahontan,160502,Carson,16050201,Upper Carson,1605020103,West Fork Carson River,1.61E+11,Middle West Fork Carson River,-8,10/10/2003,1/1/2100
533,UT,SNOTEL,Horse Ridge,41.31372,-111.44624,8199,16,Great Basin Region,1602,Great Salt Lake,160201,Weber,16020101,Upper Weber,1602010106,Lost Creek,1.60E+11,Blue Fork Creek,-8,10/1/1978,1/1/2100
1122,CO,SNOTEL,Hourglass Lake,40.57913,-105.63068,9380,10,Missouri Region,1019,South Platte,101900,South Platte,10190007,Cache La Poudre,1019000701,South Fork Cache La Poudre River,1.02E+11,Beaver Creek,-8,10/1/2008,1/1/2100
1158,OR,SNOTEL,Howard Prairie,42.215,-122.3713,4580,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010206,Upper Klamath,1801020604,Jenny Creek,1.80E+11,Upper Jenny Creek,-8,9/26/2012,1/1/2100
534,ID,SNOTEL,Howell Canyon,42.32029,-113.61587,7980,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040209,Lake Walcott,1704020906,Marsh Creek,1.70E+11,Howell Creek,-8,10/1/1978,1/1/2100
991,WA,SNOTEL,Hozomeen Camp,48.98075,-121.07976,1690,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110005,Upper Skagit,1711000506,Cascade River,1.71E+11,Silver Creek-Ross Lake,-8,10/1/2000,1/1/2100
928,WA,SNOTEL,Huckleberry Creek,47.06565,-121.58778,2250,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110014,Puyallup,1711001403,Upper White River,1.71E+11,Silver Creek-White River,-8,10/1/1997,1/1/2100
535,ID,SNOTEL,Humboldt Gulch,47.53178,-115.77643,4250,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170103,Spokane,17010302,South Fork Coeur d'Alene,1701030201,Upper South Fork Coeur d'Alene River,1.70E+11,Canyon Creek-Upper South Fork Coeur d'Alene River,-8,10/1/1978,1/1/2100
1216,UT,SNOTEL,Huntington Horse,39.61774,-111.30576,9652,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060007,Price,1406000702,Scofield Reservoir,1.41E+11,Gooseberry Creek,-8,10/1/2012,1/1/2100
537,ID,SNOTEL,Hyndman,43.71077,-114.15894,7620,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040219,Big Wood,1704021904,East Fork Big Wood River,1.70E+11,Hyndman Creek,-8,10/1/1979,1/1/2100
538,CO,SNOTEL,Idarado,37.9339,-107.67552,9800,14,Upper Colorado Region,1402,Gunnison,140200,Gunnison,14020006,Uncompahgre,1402000602,Upper Uncompahgre River,1.40E+11,Red Mountain Creek,-8,10/1/1979,1/1/2100
539,CA,SNOTEL,Independence Camp,39.45269,-120.29367,6980,16,Great Basin Region,1605,Central Lahontan,160501,Truckee,16050102,Truckee,1605010201,Little Truckee River,1.61E+11,Independence Creek,-8,10/1/1978,1/1/2100
540,CA,SNOTEL,Independence Creek,39.49001,-120.28226,6436,16,Great Basin Region,1605,Central Lahontan,160501,Truckee,16050102,Truckee,1605010201,Little Truckee River,1.61E+11,Independence Creek,-8,10/1/1980,1/1/2100
541,CA,SNOTEL,Independence Lake,39.42752,-120.31342,8338,16,Great Basin Region,1605,Central Lahontan,160501,Truckee,16050102,Truckee,1605010201,Little Truckee River,1.61E+11,Sagehen Creek,-8,10/1/1978,1/1/2100
542,CO,SNOTEL,Independence Pass,39.07539,-106.61169,10600,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010004,Roaring Fork,1401000401,Upper Roaring Fork River,1.40E+11,Lincoln Creek,-8,10/1/1979,1/1/2100
543,UT,SNOTEL,Indian Canyon,39.89166,-110.74604,9171,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060004,Strawberry,1406000407,Indian Canyon,1.41E+11,Left Fork Indian Canyon,-8,10/1/1978,1/1/2100
544,WY,SNOTEL,Indian Creek,42.30023,-110.67753,9425,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040107,Blacks Fork,1404010705,Dry Muddy Creek,1.40E+11,Middle Dry Muddy Creek,-8,10/1/1979,1/1/2100
1129,WA,SNOTEL,Indian Rock,45.99077,-120.80767,5360,17,Pacific Northwest Region,1707,Middle Columbia,170701,Middle Columbia,17070106,Klickitat,1707010603,Little Klickitat River,1.71E+11,Headwaters Little Klickitat River,-8,10/1/2008,1/1/2100
545,OR,SNOTEL,Irish Taylor,43.80368,-121.94793,5540,17,Pacific Northwest Region,1707,Middle Columbia,170703,Deschutes,17070301,Upper Deschutes,1707030101,Deschutes River-Charleton Creek,1.71E+11,Deer Creek,-8,10/1/1978,1/1/2100
546,ID,SNOTEL,Island Park,44.4203,-111.38512,6290,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040202,Upper Henrys,1704020206,Warm River,1.70E+11,Split Creek,-8,10/1/1979,1/1/2100
547,CO,SNOTEL,Ivanhoe,39.29202,-106.54923,10400,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010004,Roaring Fork,1401000405,Fryingpan River,1.40E+11,Headwaters Fryingpan River,-8,10/1/1991,1/1/2100
548,NV,SNOTEL,Jack Creek Upper,41.54675,-116.00517,7377,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050105,South Fork Owyhee,1705010502,Harrington Creek-South Fork Owyhee River,1.71E+11,Upper Harrington Creek,-8,10/1/1978,1/1/2100
549,NV,SNOTEL,Jacks Peak,41.5136,-116.0117,8424,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050105,South Fork Owyhee,1705010502,Harrington Creek-South Fork Owyhee River,1.71E+11,Upper Harrington Creek,-8,10/1/1981,1/1/2100
550,ID,SNOTEL,Jackson Peak,44.05092,-115.44322,7070,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050120,South Fork Payette,1705012003,Clear Creek-South Fork Payette River,1.71E+11,Fivemile Creek-South Fork Payette River,-8,10/1/1979,1/1/2100
935,CO,SNOTEL,Jackwhacker Gulch,39.56667,-105.8,10960,10,Missouri Region,1019,South Platte,101900,South Platte,10190002,Upper South Platte,1019000202,Headwaters North Fork South Platte River,1.02E+11,Geneva Creek,-8,8/1/1998,1/1/2100
1211,NV,SNOTEL,Jakes Creek,41.5687,-115.03243,7380,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040213,Salmon Falls,1704021303,Jakes Creek,1.70E+11,Upper Jakes Creek,-8,12/23/2011,1/1/2100
1287,MT,SNOTEL,JL Meadow,44.77665,-113.12217,8800,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020001,Red Rock,1002000112,Medicine Lodge Creek,1.00E+11,Dad Creek-Medicine Lodge Creek,-8,10/13/2017,1/1/2100
551,CO,SNOTEL,Joe Wright,40.53215,-105.887,10120,10,Missouri Region,1019,South Platte,101900,South Platte,10190007,Cache La Poudre,1019000702,Headwaters Cache La Poudre River,1.02E+11,Joe Wright Creek,-8,10/1/1978,1/1/2100
1099,UT,SNOTEL,Jones Corral,38.07125,-112.16788,9749,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030002,East Fork Sevier,1603000205,Lower East Fork Sevier River,1.60E+11,East Fork Sevier River Outlet,-8,10/1/2007,1/1/2100
970,CO,SNOTEL,Jones Pass,39.7645,-105.90623,10400,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010001,Colorado Headwaters,1401000104,Williams Fork,1.40E+11,Headwaters Williams Fork,-8,9/30/1999,1/1/2100
552,OR,SNOTEL,Jump Off Joe,44.38605,-122.16683,3520,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090006,South Santiam,1709000602,South Santiam River,1.71E+11,Sevenmile Creek-South Santiam River,-8,10/1/1978,1/1/2100
553,WA,SNOTEL,June Lake,46.14778,-122.15413,3440,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080002,Lewis,1708000203,Upper Lewis River,1.71E+11,Swift Creek,-8,10/1/1980,1/1/2100
1150,NV,SNOTEL,Kalamazoo,39.5579,-114.62762,7775,16,Great Basin Region,1606,Central Nevada Desert Basins,160600,Central Nevada Desert Basins,16060008,Spring-Steptoe Valleys,1606000807,Lower Spring Valley Creek,1.61E+11,Lower Spring Valley Creek,-8,10/1/2011,1/1/2100
554,WY,SNOTEL,Kelley R.S.,42.26554,-110.80177,8180,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040107,Blacks Fork,1404010705,Dry Muddy Creek,1.40E+11,Upper Dry Muddy Creek,-8,10/1/1963,1/1/2100
555,WY,SNOTEL,Kendall R.S.,43.2493,-110.01662,7740,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040101,Upper Green,1404010103,Beaver Creek,1.40E+11,Miner Creek-North Beaver Creek,-8,10/1/1984,1/1/2100
1145,UT,SNOTEL,Kilfoil Creek,41.24764,-111.41249,7220,16,Great Basin Region,1602,Great Salt Lake,160201,Weber,16020101,Upper Weber,1602010106,Lost Creek,1.60E+11,Upper Lost Creek,-8,10/1/2010,1/1/2100
556,CO,SNOTEL,Kiln,39.31724,-106.61453,9600,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010004,Roaring Fork,1401000405,Fryingpan River,1.40E+11,Deeds Creek-Fryingpan River,-8,10/1/1979,1/1/2100
557,UT,SNOTEL,Kimberly Mine,38.48383,-112.39273,9101,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030003,Middle Sevier,1603000301,Clear Creek,1.60E+11,Mill Creek,-8,7/23/1980,1/1/2100
558,OR,SNOTEL,King Mountain,42.72395,-123.20037,4340,17,Pacific Northwest Region,1710,Oregon-Washington Coastal,171003,Southern Oregon Coastal,17100302,South Umpqua,1710030207,Middle Cow Creek,1.71E+11,Whitehorse Creek-Cow Creek,-8,10/1/1979,1/1/2100
559,UT,SNOTEL,Kings Cabin,40.71632,-109.54401,8728,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060010,Lower Green-Diamond,1406001003,Little Brush Creek,1.41E+11,Middle Little Brush Creek,-8,10/1/1978,1/1/2100
560,WY,SNOTEL,Kirwin,43.86067,-109.32163,9550,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080009,Greybull,1008000901,Upper Greybull River,1.01E+11,Bonne Creek-Greybull River,-8,10/1/1979,1/1/2100
1115,UT,SNOTEL,Klondike Narrows,41.96769,-111.59713,7250,16,Great Basin Region,1601,Bear,160102,Lower Bear,16010203,Little Bear-Logan,1601020303,Logan River,1.60E+11,Hells Kitchen Canyon-Logan River,-8,10/1/2009,1/1/2100
561,UT,SNOTEL,Kolob,37.52664,-113.05386,9263,15,Lower Colorado Region,1501,Lower Colorado-Lake Mead,150100,Lower Colorado-Lake Mead,15010008,Upper Virgin,1501000801,North Fork Virgin River,1.50E+11,Crystal Creek,-8,10/1/1978,1/1/2100
562,MT,SNOTEL,Kraft Creek,47.42749,-113.77515,4750,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010211,Swan,1701021101,Swan River Headwaters,1.70E+11,Kraft Creek,-8,10/1/1979,1/1/2100
563,OR,SNOTEL,Lake Creek R.S.,44.21007,-118.63752,5240,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050116,Upper Malheur,1705011601,Headwaters Malheur River,1.71E+11,Lake Creek,-8,10/1/1978,1/1/2100
564,CO,SNOTEL,Lake Eldora,39.93678,-105.58956,9700,10,Missouri Region,1019,South Platte,101900,South Platte,10190005,St. Vrain,1019000504,Headwaters Boulder Creek,1.02E+11,Middle Boulder Creek,-8,10/1/1978,1/1/2100
565,CO,SNOTEL,Lake Irene,40.41432,-105.8198,10700,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010001,Colorado Headwaters,1401000103,Headwaters Colorado River,1.40E+11,Headwaters Colorado River,-8,10/1/1978,1/1/2100
566,UT,SNOTEL,Lakefork #1,40.59709,-110.43316,10128,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060003,Duchesne,1406000307,Yellowstone River,1.41E+11,Crystal Creek-Yellowstone River,-8,10/1/1978,1/1/2100
1116,UT,SNOTEL,Lakefork #3,40.5502,-110.3529,8464,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060003,Duchesne,1406000307,Yellowstone River,1.41E+11,Crystal Creek-Yellowstone River,-8,10/1/2009,1/1/2100
513,UT,SNOTEL,Lakefork Basin,40.73785,-110.62121,10885,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060003,Duchesne,1406000306,Headwaters Lake Fork River,1.41E+11,Ottoson Creek-Lake Fork Creek,-8,10/1/1982,1/1/2100
568,MT,SNOTEL,Lakeview Ridge,44.58907,-111.82498,7400,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020001,Red Rock,1002000101,Red Rock Lakes,1.00E+11,Odell Creek,-8,10/1/1960,1/1/2100
569,NV,SNOTEL,Lamance Creek,41.51542,-117.63197,6395,16,Great Basin Region,1604,Black Rock Desert-Humboldt,160401,Humboldt,16040109,Little Humboldt,1604010906,Big Cottonwood Creek,1.60E+11,Lamance Creek-Big Cottonwood Creek,-8,10/1/1980,1/1/2100
570,NV,SNOTEL,Lamoille #3,40.6448,-115.3812,8051,16,Great Basin Region,1604,Black Rock Desert-Humboldt,160401,Humboldt,16040101,Upper Humboldt,1604010106,Lamoille Creek,1.60E+11,Thomas Creek-Lamoille Creek,-8,10/1/1980,1/1/2100
571,WY,SNOTEL,Laprele Creek,42.43583,-105.86083,8375,10,Missouri Region,1018,North Platte,101800,North Platte,10180007,Middle North Platte-Casper,1018000712,Sage Creek,1.02E+11,Upper Sage Creek,-8,10/1/1978,1/1/2100
1134,WY,SNOTEL,Larsen Creek,42.5801,-109.0883,9000,10,Missouri Region,1018,North Platte,101800,North Platte,10180006,Sweetwater,1018000601,Lander Creek-Sweetwater River,1.02E+11,Pool Creek-Sweetwater River,-8,8/4/2010,1/1/2100
572,UT,SNOTEL,Lasal Mountain,38.48226,-109.27198,9578,14,Upper Colorado Region,1403,Upper Colorado-Dolores,140300,Upper Colorado-Dolores,14030005,Upper Colorado-Kane Springs,1403000504,Mill Creek,1.40E+11,Horse Creek-Mill Creek,-8,8/8/1980,1/1/2100
1215,UT,SNOTEL,Lasal Mountain-Lower,38.48167,-109.29164,8783,14,Upper Colorado Region,1403,Upper Colorado-Dolores,140300,Upper Colorado-Dolores,14030005,Upper Colorado-Kane Springs,1403000504,Mill Creek,1.40E+11,Horse Creek-Mill Creek,-8,10/1/2012,1/1/2100
573,NV,SNOTEL,Laurel Draw,41.77637,-116.02957,6682,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050104,Upper Owyhee,1705010402,Trail Creek-Owyhee River,1.71E+11,Trail Creek,-8,10/1/1979,1/1/2100
574,CA,SNOTEL,Leavitt Lake,38.27594,-119.61281,9604,16,Great Basin Region,1605,Central Lahontan,160503,Walker,16050302,West Walker,1605030201,Upper West Walker River,1.61E+11,Leavitt Creek-West Walker River,-8,10/1/1989,1/1/2100
575,CA,SNOTEL,Leavitt Meadows,38.30367,-119.55111,7198,16,Great Basin Region,1605,Central Lahontan,160503,Walker,16050302,West Walker,1605030201,Upper West Walker River,1.61E+11,Leavitt Creek-West Walker River,-8,10/1/1980,1/1/2100
1112,NV,SNOTEL,Lee Canyon,36.30537,-115.67508,8626,15,Lower Colorado Region,1501,Lower Colorado-Lake Mead,150100,Lower Colorado-Lake Mead,15010015,Las Vegas Wash,1501001502,Deer Creek-Las Vegas Wash,1.50E+11,Lee Canyon,-8,10/1/2008,1/1/2100
576,MT,SNOTEL,Lemhi Ridge,44.9938,-113.44399,8100,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020001,Red Rock,1002000111,Upper Horse Prairie Creek,1.00E+11,Trail Creek,-8,1/1/1971,1/1/2100
577,WY,SNOTEL,Lewis Lake Divide,44.20862,-110.66628,7850,17,Pacific Northwest Region,1704,Upper Snake,170401,Snake Headwaters,17040101,Snake Headwaters,1704010101,Coulter Creek-Snake River,1.70E+11,Basin Creek-Snake River,-8,9/1/1963,1/1/2100
1006,NV,SNOTEL,Lewis Peak,40.3572,-116.8647,7370,16,Great Basin Region,1604,Black Rock Desert-Humboldt,160401,Humboldt,16040107,Reese,1604010709,Trout Creek-Reese River,1.60E+11,Trout Creek,-8,10/1/2000,1/1/2100
578,MT,SNOTEL,Lick Creek,45.5041,-110.96625,6860,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020008,Gallatin,1002000810,Hyalite Creek,1.00E+11,Upper Hyalite Creek,-8,10/1/1963,1/1/2100
1056,UT,SNOTEL,Lightning Ridge,41.35891,-111.48749,8215,16,Great Basin Region,1602,Great Salt Lake,160201,Weber,16020102,Lower Weber,1602010202,Headwaters Ogden River,1.60E+11,Left Fork South Fork Ogden River,-8,10/1/2004,1/1/2100
579,UT,SNOTEL,Lily Lake,40.86493,-110.79813,9133,16,Great Basin Region,1601,Bear,160101,Upper Bear,16010101,Upper Bear,1601010101,Stillwater Fork-Bear River,1.60E+11,Willow Creek-Bear River,-8,6/12/1980,1/1/2100
580,CO,SNOTEL,Lily Pond,37.37929,-106.54835,11000,13,Rio Grande Region,1301,Rio Grande Headwaters,130100,Rio Grande Headwaters,13010002,Alamosa-Trinchera,1301000203,Alamosa River,1.30E+11,Headwaters Alamosa River,-8,10/1/1979,1/1/2100
582,UT,SNOTEL,Little Bear,41.40562,-111.82607,6548,16,Great Basin Region,1601,Bear,160102,Lower Bear,16010203,Little Bear-Logan,1601020301,Headwaters Little Bear River,1.60E+11,South Fork Little Bear River,-8,10/1/1978,1/1/2100
1131,WY,SNOTEL,Little Goose,44.54315,-107.17865,8870,10,Missouri Region,1009,Powder-Tongue,100901,Tongue,10090101,Upper Tongue,1009010101,Fool Creek-Tongue River,1.01E+11,Sheep Creek-Tongue River,-8,8/4/2010,1/1/2100
583,UT,SNOTEL,Little Grassy,37.48631,-113.84582,6065,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030006,Escalante Desert,1603000613,Shoal Creek,1.60E+11,Little Pine Creek,-8,10/1/1985,1/1/2100
584,OR,SNOTEL,Little Meadows,44.61297,-122.22565,4020,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090006,South Santiam,1709000603,Quartzville Creek-Green Peter Lake,1.71E+11,Headwaters Quartzville Creek,-8,10/1/1978,1/1/2100
1047,WY,SNOTEL,Little Snake River,41.07053,-106.94283,8915,14,Upper Colorado Region,1405,White-Yampa,140500,White-Yampa,14050003,Little Snake,1405000301,Little Snake River-Battle Creek,1.41E+11,Little Snake River-Tennessee Creek,-8,7/27/2004,1/1/2100
1242,NV,SNOTEL,Little Valley,39.25259,-119.8771,6493,16,Great Basin Region,1605,Central Lahontan,160501,Truckee,16050102,Truckee,1605010203,Steamboat Creek,1.61E+11,Franktown Creek-Frontal Washoe Lake,-8,10/1/2013,1/1/2100
585,WY,SNOTEL,Little Warm,43.50278,-109.752,9370,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080001,Upper Wind,1008000102,Horse Creek,1.01E+11,Little Warm Spring Creek-Wind River,-8,10/1/1978,1/1/2100
